id,mvt_id,name,brand,categories,names,city_fips,city_name,state,pop_20,cty_fips,cty_type,cty_centrality,cty_msa_adj,rucc,geometry_wkt,institutional
e8463dad-f359-46c1-9efe-2266a6e53e2b,18674961,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132704,"Haleyville, Alabama",AL,4361,01133,Non-Core,--,Adjacent,8,POINT (-87.59254 34.23978),FALSE
08a9042a-651d-4158-8004-91cf90409f7a,18674934,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""pop_up_shop""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0132704,"Haleyville, Alabama",AL,4361,01133,Non-Core,--,Adjacent,8,POINT (-87.59763 34.23751),FALSE
93b6629b-e658-43d5-9111-3d6bf7506b5b,18674714,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132704,"Haleyville, Alabama",AL,4361,01133,Non-Core,--,Adjacent,8,POINT (-87.62971 34.23537),FALSE
c9f0b06b-224f-4b00-b6c0-92ce136d88e0,17951509,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":null}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0102836,"Ashford, Alabama",AL,2246,01069,Metro,Central,In Metro,3,POINT (-85.23465 31.18766),FALSE
a9f472ff-417b-43ae-89e0-3e1b1bc9f131,17951458,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""convenience_store"",""pharmacy""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0102836,"Ashford, Alabama",AL,2246,01069,Metro,Central,In Metro,3,POINT (-85.23753 31.18292),FALSE
26feb4ad-3e51-47a0-b58b-20e902672a2a,17951427,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0102836,"Ashford, Alabama",AL,2246,01069,Metro,Central,In Metro,3,POINT (-85.23913 31.17753),FALSE
d97c3fe1-954e-40f3-a8d8-111b6b910ae2,17951429,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""department_store"",""gas_station"",""automotive"",""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0102836,"Ashford, Alabama",AL,2246,01069,Metro,Central,In Metro,3,POINT (-85.23766 31.17652),FALSE
19aa2ee2-7c29-461f-91e2-ae3f16670cc7,17921488,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0177904,"Uniontown, Alabama",AL,2107,01105,Non-Core,--,Adjacent,8,POINT (-87.51635 32.44955),FALSE
aed03874-7486-4c5b-a417-6fd227b93136,17921491,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0177904,"Uniontown, Alabama",AL,2107,01105,Non-Core,--,Adjacent,8,POINT (-87.51517 32.45002),FALSE
be35e212-09a0-4866-9b58-e18191b7be90,17921485,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0177904,"Uniontown, Alabama",AL,2107,01105,Non-Core,--,Adjacent,8,POINT (-87.51632 32.44941),FALSE
1262815e-423d-4a74-9a95-d494c41a0d42,17940182,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0129560,"Georgiana, Alabama",AL,1324,01013,Non-Core,--,Adjacent,6,POINT (-86.73062 31.64115),FALSE
c786e76d-fef7-432c-97a0-8e2a66b4c203,17940152,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0129560,"Georgiana, Alabama",AL,1324,01013,Non-Core,--,Adjacent,6,POINT (-86.75526 31.64914),FALSE
204462ef-5eb2-4a4c-a55d-041545986723,17940149,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""retail"",""grocery_store""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0129560,"Georgiana, Alabama",AL,1324,01013,Non-Core,--,Adjacent,6,POINT (-86.75548 31.64859),FALSE
074c4083-513b-4d0d-83f8-6b356c47e52f,18676835,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0114152,"Cherokee, Alabama",AL,970,01033,Metro,Central,In Metro,3,POINT (-87.96821 34.75401),FALSE
e5e271b7-db29-4dce-87f3-0577a7d20536,18676858,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0114152,"Cherokee, Alabama",AL,970,01033,Metro,Central,In Metro,3,POINT (-87.96705 34.75227),FALSE
2a056b4e-a886-4f2e-a9a2-72f39e29df30,18019198,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,POINT (-85.82626 33.63818),FALSE
067e8b84-2ffb-45c9-89df-fc8451b7862e,18019960,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,POINT (-85.78541 33.62681),FALSE
d8dd07df-8552-4ab7-a58d-572f05f9fe16,18020427,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""retail"",""grocery_store""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,POINT (-85.82793 33.66705),FALSE
b1b0b34e-8d1e-4e0d-9560-51692a206de3,18020582,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,POINT (-85.82963 33.68625),FALSE
2043d73b-f6c0-499e-ac98-ba17387f2887,18020935,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts"",""shopping""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,POINT (-85.82012 33.71873),FALSE
e5186199-cb1a-4933-85a8-a7386a3b3ead,17941710,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.99614 31.77861),FALSE
a8079e9f-4c68-4961-910e-32455b943721,17941841,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.96643 31.78491),FALSE
cf6012ce-d111-488b-92a9-05600c0ec4ce,17941884,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts"",""shopping""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.96517 31.78706),FALSE
0810517b-39e7-4143-8c4b-9d2ef619c7bb,17942297,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.97059 31.81401),FALSE
44a0f4ba-30c0-48cf-82a3-cb7bba949313,17942264,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.97199 31.81064),FALSE
5e871998-4e74-4331-84c3-a6a22db8df74,17942847,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,POINT (-85.99011 31.8316),FALSE
3533b817-7b40-4416-a02d-967b9385d7a6,17933666,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0125840,"Fayette, Alabama",AL,4285,01057,Non-Core,--,Adjacent,8,POINT (-87.8273 33.68376),FALSE
01047b68-e334-4e7d-b1ef-a1b646bdc2dd,17933820,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0125840,"Fayette, Alabama",AL,4285,01057,Non-Core,--,Adjacent,8,POINT (-87.82636 33.70292),FALSE
273eaa29-cf6b-413b-8c85-5158f3c3ac11,17933851,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""party_supply""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0125840,"Fayette, Alabama",AL,4285,01057,Non-Core,--,Adjacent,8,POINT (-87.82404 33.70594),FALSE
c4b2d448-de64-4b0d-93a6-893a478e322c,17933862,Dollar Tree,NA,"{""primary"":""convenience_store"",""alternate"":[""discount_store"",""retail""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0125840,"Fayette, Alabama",AL,4285,01057,Non-Core,--,Adjacent,8,POINT (-87.82465 33.70625),FALSE
aecda26b-dec3-49bb-b026-b06082e990c6,17956317,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0177880,"Union Springs, Alabama",AL,3358,01011,Non-Core,--,Adjacent,8,POINT (-85.71284 32.1459),FALSE
33a2ed49-51c7-400f-80db-93d648480dad,17956369,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0177880,"Union Springs, Alabama",AL,3358,01011,Non-Core,--,Adjacent,8,POINT (-85.71178 32.14664),FALSE
568402ef-7f81-42f0-862b-0f978b2aac7e,17956249,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0177880,"Union Springs, Alabama",AL,3358,01011,Non-Core,--,Adjacent,8,POINT (-85.71984 32.14239),FALSE
62c4eb54-de58-4b0b-bff6-7692d72e1899,18683731,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0142160,"Leighton, Alabama",AL,665,01033,Metro,Central,In Metro,3,POINT (-87.52878 34.69984),FALSE
3c14fbb7-1326-49e3-b1c5-03be6e58bbd5,18750647,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.26416 34.42274),FALSE
e8ea3439-0907-4fbb-bbec-c6d6852fd2c6,18749965,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.30723 34.3484),FALSE
53220a37-f360-4ae0-baf4-a2530694f7b5,18749243,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.31028 34.32236),FALSE
7c9a1768-4eb3-4f57-90a8-4a7d3f5061cc,18749169,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""department_store"",""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.3114 34.3206),FALSE
cab98b56-fca6-4f6d-aff0-a7fe81e985e6,18749378,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""party_supply""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.3149 34.35218),FALSE
75954bd9-4cdf-448a-895a-3ccc61a2f60e,18749209,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.35353 34.36387),FALSE
b50459e6-00d2-419d-944f-c6499a5bb8ce,18749524,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.27677 34.29884),FALSE
0488e1fb-069b-4c10-819e-ccb43b48ff38,18749522,Dollar Tree,NA,"{""primary"":""convenience_store"",""alternate"":[""discount_store"",""retail""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0132416,"Guntersville, Alabama",AL,8553,01095,Micro,Central,Adjacent,4,POINT (-86.27679 34.29875),FALSE
fd6f077b-c259-4fc4-89f2-b47e4d09b1e4,18738812,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""party_supply""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0133448,"Hartselle, Alabama",AL,15455,01103,Metro,Central,In Metro,3,POINT (-86.94686 34.45207),FALSE
15b5dcec-7f54-4368-bfa9-1aeeeb2fb033,18738798,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0133448,"Hartselle, Alabama",AL,15455,01103,Metro,Central,In Metro,3,POINT (-86.94681 34.44234),FALSE
345a9345-b442-40a2-819b-cda6667ab0ae,18738743,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0133448,"Hartselle, Alabama",AL,15455,01103,Metro,Central,In Metro,3,POINT (-86.92809 34.42381),FALSE
6d9c3404-1e4c-44ce-8376-a476a53f16b4,18739026,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0133448,"Hartselle, Alabama",AL,15455,01103,Metro,Central,In Metro,3,POINT (-86.93877 34.44255),FALSE
bb2477af-15bc-4bb4-8ce2-ad396353ab60,18739384,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0133448,"Hartselle, Alabama",AL,15455,01103,Metro,Central,In Metro,3,POINT (-86.90788 34.44979),FALSE
d31f2ed1-fcb2-4aa1-90e3-60f7002981a4,18671313,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""party_supply""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-87.99137 34.12266),FALSE
360632dc-fbac-4f8f-a925-1b92c1a36cbb,18671567,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-88.0252 34.1573),FALSE
d96b1c7c-066e-4a1f-a107-102aab1b3449,18671565,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-88.0249 34.1571),FALSE
9bd004a7-700a-4e7d-952c-126377a0dd19,18671370,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-87.98952 34.12744),FALSE
19011d24-7864-4dd7-baee-67e46866382a,18671388,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-87.9894 34.1276),FALSE
c0017cd6-fcda-4b6d-aae4-9d21d465d986,18671555,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0132848,"Hamilton, Alabama",AL,7042,01093,Non-Core,--,Non-Adjacent,9,POINT (-87.98142 34.14112),FALSE
fb8e26df-c777-4ce8-9c3a-49239b29e1b0,17970559,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""retail""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0181720,"Wetumpka, Alabama",AL,7220,01051,Metro,Central,In Metro,2,POINT (-86.21242 32.50845),FALSE
1605963e-c0f7-430e-b7ae-dad2cae9a88a,17970591,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0181720,"Wetumpka, Alabama",AL,7220,01051,Metro,Central,In Metro,2,POINT (-86.21165 32.51217),FALSE
6c431a78-8ecd-4454-acf0-97862e5dd235,17971111,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0181720,"Wetumpka, Alabama",AL,7220,01051,Metro,Central,In Metro,2,POINT (-86.22491 32.5473),FALSE
2b0fa759-2f06-4c1b-9f4c-f7f602e89408,18014299,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0130640,"Goodwater, Alabama",AL,1291,01037,Micro,Outlying,Adjacent,8,POINT (-86.05394 33.05888),FALSE
fda422db-6091-4cea-ba24-73e51f4ffcba,18014298,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0130640,"Goodwater, Alabama",AL,1291,01037,Micro,Outlying,Adjacent,8,POINT (-86.05399 33.05825),FALSE
8546577a-a66d-4ccc-acdc-875768bc9043,18028992,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0140672,"La Fayette, Alabama",AL,2684,01017,Micro,Outlying,Adjacent,6,POINT (-85.40518 32.8815),FALSE
45bbea80-bcc6-4211-9be0-290b20cdd981,18029085,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0140672,"La Fayette, Alabama",AL,2684,01017,Micro,Outlying,Adjacent,6,POINT (-85.40105 32.91205),FALSE
f5fbcb25-1047-4e71-a43e-be7f1fdf4a40,18029083,Dollar General,NA,"{""primary"":""discount_store"",""alternate"":[""retail""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0140672,"La Fayette, Alabama",AL,2684,01017,Micro,Outlying,Adjacent,6,POINT (-85.4013 32.9109),FALSE
2a63896c-4680-4d48-9fea-704b960da60b,18032111,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""department_store"",""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01688 32.4967),FALSE
140f1ccb-718b-4856-9e65-721ab28f1a3a,18032101,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01767 32.4957),FALSE
7e96ff10-4c46-435c-836b-80e8d946387a,18032100,Family Dollar,NA,"{""primary"":""discount_store"",""alternate"":[""department_store"",""retail""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01765 32.49566),FALSE
6663ba49-5e13-4383-ae36-87686f582bd3,18032130,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01378 32.49512),FALSE
fe7dd6c0-fc9e-49c5-88db-063fe66fe20b,18031962,Dollar Tree,"{""wikidata"":null,""names"":{""primary"":""Dollar Tree"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""shopping"",""party_supply""]}","{""primary"":""Dollar Tree"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.02941 32.47977),FALSE
980fa14f-cc91-47bd-b0c4-cdfd8a928012,18030930,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01737 32.47371),FALSE
d2bcd70e-c0aa-4f15-b0f4-a6e15eb27afe,18030928,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.01769 32.47318),FALSE
3ceb3888-ed3c-4cfc-8a9e-be290a2a6d56,18031594,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.0006 32.47355),FALSE
47560003-23f7-49ed-a30b-e427df7f9b3d,18029793,Dollar General,"{""wikidata"":null,""names"":{""primary"":""Dollar General"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""arts_and_crafts""]}","{""primary"":""Dollar General"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.03157 32.42849),FALSE
ac7e4920-e235-4b31-8df5-8834c6e0799a,18030556,Family Dollar,"{""wikidata"":null,""names"":{""primary"":""Family Dollar"",""common"":null,""rules"":null}}","{""primary"":""discount_store"",""alternate"":[""grocery_store"",""shopping""]}","{""primary"":""Family Dollar"",""common"":null,""rules"":null}",0159472,"Phenix City, Alabama",AL,38816,01113,Metro,Central,In Metro,2,POINT (-85.02594 32.43243),FALSE
